condition_case_id,case_id,artifact_id,source_id,artifact_family_group,case_type,condition,expected_behavior,risk_label,representation_status,execution_status
ext-art-120-pos::skillops_ablation,ext-art-120-pos,ext-art-120,mcp-reference-servers,mcp_and_tool_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-120-neg::original_freeform,ext-art-120-neg,ext-art-120,mcp-reference-servers,mcp_and_tool_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-120-neg::skillops_normalized,ext-art-120-neg,ext-art-120,mcp-reference-servers,mcp_and_tool_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-120-neg::skillops_ablation,ext-art-120-neg,ext-art-120,mcp-reference-servers,mcp_and_tool_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-120-bnd::original_freeform,ext-art-120-bnd,ext-art-120,mcp-reference-servers,mcp_and_tool_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-120-bnd::skillops_normalized,ext-art-120-bnd,ext-art-120,mcp-reference-servers,mcp_and_tool_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-120-bnd::skillops_ablation,ext-art-120-bnd,ext-art-120,mcp-reference-servers,mcp_and_tool_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-120-risk::original_freeform,ext-art-120-risk,ext-art-120,mcp-reference-servers,mcp_and_tool_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-120-risk::skillops_normalized,ext-art-120-risk,ext-art-120,mcp-reference-servers,mcp_and_tool_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-120-risk::skillops_ablation,ext-art-120-risk,ext-art-120,mcp-reference-servers,mcp_and_tool_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-121-pos::original_freeform,ext-art-121-pos,ext-art-121,github-mcp-server,mcp_and_tool_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-121-pos::skillops_normalized,ext-art-121-pos,ext-art-121,github-mcp-server,mcp_and_tool_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-121-pos::skillops_ablation,ext-art-121-pos,ext-art-121,github-mcp-server,mcp_and_tool_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-121-neg::original_freeform,ext-art-121-neg,ext-art-121,github-mcp-server,mcp_and_tool_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-121-neg::skillops_normalized,ext-art-121-neg,ext-art-121,github-mcp-server,mcp_and_tool_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-121-neg::skillops_ablation,ext-art-121-neg,ext-art-121,github-mcp-server,mcp_and_tool_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-121-bnd::original_freeform,ext-art-121-bnd,ext-art-121,github-mcp-server,mcp_and_tool_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-121-bnd::skillops_normalized,ext-art-121-bnd,ext-art-121,github-mcp-server,mcp_and_tool_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-121-bnd::skillops_ablation,ext-art-121-bnd,ext-art-121,github-mcp-server,mcp_and_tool_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-121-risk::original_freeform,ext-art-121-risk,ext-art-121,github-mcp-server,mcp_and_tool_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-121-risk::skillops_normalized,ext-art-121-risk,ext-art-121,github-mcp-server,mcp_and_tool_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-121-risk::skillops_ablation,ext-art-121-risk,ext-art-121,github-mcp-server,mcp_and_tool_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-122-pos::original_freeform,ext-art-122-pos,ext-art-122,github-mcp-server,mcp_and_tool_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-122-pos::skillops_normalized,ext-art-122-pos,ext-art-122,github-mcp-server,mcp_and_tool_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-122-pos::skillops_ablation,ext-art-122-pos,ext-art-122,github-mcp-server,mcp_and_tool_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-122-neg::original_freeform,ext-art-122-neg,ext-art-122,github-mcp-server,mcp_and_tool_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-122-neg::skillops_normalized,ext-art-122-neg,ext-art-122,github-mcp-server,mcp_and_tool_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-122-neg::skillops_ablation,ext-art-122-neg,ext-art-122,github-mcp-server,mcp_and_tool_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-122-bnd::original_freeform,ext-art-122-bnd,ext-art-122,github-mcp-server,mcp_and_tool_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-122-bnd::skillops_normalized,ext-art-122-bnd,ext-art-122,github-mcp-server,mcp_and_tool_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-122-bnd::skillops_ablation,ext-art-122-bnd,ext-art-122,github-mcp-server,mcp_and_tool_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-122-risk::original_freeform,ext-art-122-risk,ext-art-122,github-mcp-server,mcp_and_tool_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-122-risk::skillops_normalized,ext-art-122-risk,ext-art-122,github-mcp-server,mcp_and_tool_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-122-risk::skillops_ablation,ext-art-122-risk,ext-art-122,github-mcp-server,mcp_and_tool_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-123-pos::original_freeform,ext-art-123-pos,ext-art-123,github-mcp-server,mcp_and_tool_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-123-pos::skillops_normalized,ext-art-123-pos,ext-art-123,github-mcp-server,mcp_and_tool_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-123-pos::skillops_ablation,ext-art-123-pos,ext-art-123,github-mcp-server,mcp_and_tool_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-123-neg::original_freeform,ext-art-123-neg,ext-art-123,github-mcp-server,mcp_and_tool_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-123-neg::skillops_normalized,ext-art-123-neg,ext-art-123,github-mcp-server,mcp_and_tool_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-123-neg::skillops_ablation,ext-art-123-neg,ext-art-123,github-mcp-server,mcp_and_tool_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-123-bnd::original_freeform,ext-art-123-bnd,ext-art-123,github-mcp-server,mcp_and_tool_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-123-bnd::skillops_normalized,ext-art-123-bnd,ext-art-123,github-mcp-server,mcp_and_tool_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-123-bnd::skillops_ablation,ext-art-123-bnd,ext-art-123,github-mcp-server,mcp_and_tool_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-123-risk::original_freeform,ext-art-123-risk,ext-art-123,github-mcp-server,mcp_and_tool_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-123-risk::skillops_normalized,ext-art-123-risk,ext-art-123,github-mcp-server,mcp_and_tool_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-123-risk::skillops_ablation,ext-art-123-risk,ext-art-123,github-mcp-server,mcp_and_tool_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-124-pos::original_freeform,ext-art-124-pos,ext-art-124,github-mcp-server,mcp_and_tool_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-124-pos::skillops_normalized,ext-art-124-pos,ext-art-124,github-mcp-server,mcp_and_tool_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-124-pos::skillops_ablation,ext-art-124-pos,ext-art-124,github-mcp-server,mcp_and_tool_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-124-neg::original_freeform,ext-art-124-neg,ext-art-124,github-mcp-server,mcp_and_tool_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-124-neg::skillops_normalized,ext-art-124-neg,ext-art-124,github-mcp-server,mcp_and_tool_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-124-neg::skillops_ablation,ext-art-124-neg,ext-art-124,github-mcp-server,mcp_and_tool_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-124-bnd::original_freeform,ext-art-124-bnd,ext-art-124,github-mcp-server,mcp_and_tool_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-124-bnd::skillops_normalized,ext-art-124-bnd,ext-art-124,github-mcp-server,mcp_and_tool_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-124-bnd::skillops_ablation,ext-art-124-bnd,ext-art-124,github-mcp-server,mcp_and_tool_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-124-risk::original_freeform,ext-art-124-risk,ext-art-124,github-mcp-server,mcp_and_tool_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-124-risk::skillops_normalized,ext-art-124-risk,ext-art-124,github-mcp-server,mcp_and_tool_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-124-risk::skillops_ablation,ext-art-124-risk,ext-art-124,github-mcp-server,mcp_and_tool_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-125-pos::original_freeform,ext-art-125-pos,ext-art-125,github-mcp-server,mcp_and_tool_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-125-pos::skillops_normalized,ext-art-125-pos,ext-art-125,github-mcp-server,mcp_and_tool_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-125-pos::skillops_ablation,ext-art-125-pos,ext-art-125,github-mcp-server,mcp_and_tool_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-125-neg::original_freeform,ext-art-125-neg,ext-art-125,github-mcp-server,mcp_and_tool_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-125-neg::skillops_normalized,ext-art-125-neg,ext-art-125,github-mcp-server,mcp_and_tool_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-125-neg::skillops_ablation,ext-art-125-neg,ext-art-125,github-mcp-server,mcp_and_tool_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-125-bnd::original_freeform,ext-art-125-bnd,ext-art-125,github-mcp-server,mcp_and_tool_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-125-bnd::skillops_normalized,ext-art-125-bnd,ext-art-125,github-mcp-server,mcp_and_tool_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-125-bnd::skillops_ablation,ext-art-125-bnd,ext-art-125,github-mcp-server,mcp_and_tool_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-125-risk::original_freeform,ext-art-125-risk,ext-art-125,github-mcp-server,mcp_and_tool_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-125-risk::skillops_normalized,ext-art-125-risk,ext-art-125,github-mcp-server,mcp_and_tool_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-125-risk::skillops_ablation,ext-art-125-risk,ext-art-125,github-mcp-server,mcp_and_tool_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-126-pos::original_freeform,ext-art-126-pos,ext-art-126,github-mcp-server,mcp_and_tool_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-126-pos::skillops_normalized,ext-art-126-pos,ext-art-126,github-mcp-server,mcp_and_tool_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-126-pos::skillops_ablation,ext-art-126-pos,ext-art-126,github-mcp-server,mcp_and_tool_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-126-neg::original_freeform,ext-art-126-neg,ext-art-126,github-mcp-server,mcp_and_tool_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-126-neg::skillops_normalized,ext-art-126-neg,ext-art-126,github-mcp-server,mcp_and_tool_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-126-neg::skillops_ablation,ext-art-126-neg,ext-art-126,github-mcp-server,mcp_and_tool_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-126-bnd::original_freeform,ext-art-126-bnd,ext-art-126,github-mcp-server,mcp_and_tool_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-126-bnd::skillops_normalized,ext-art-126-bnd,ext-art-126,github-mcp-server,mcp_and_tool_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
